"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","Lined.up.in.Press.Coverage","Negative.Rush.Grade.Percentage","Positive.Rush.Grade.Percentage","row_id"
"Caleb Ellison","FURMAN",37,38.42,"D","LB",2026,"Southern",60.4,63,55.8,59.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,"0","0.00%",0,16,4,"6.30%","6.30%",1,18,1,"100%",9,9,0,1,0,0,104.2,0.5,0,"44.40%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",9,5,"0.00%",17,5,"0.00%",2,1,0,"0.00%",1,2,0,0,0,"0.00%",5,5,0,2,0,"FCS",232,NA,NA,NA,232
"Corey Lucius","ALABAMA ST",30,38.39,"D","LB",2026,"SWAC",55.5,61.3,55.3,54.3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,5,"0","0.00%",0,13,3,"15.40%","7.70%",2,12,1,"100%",20,20,0,1,0,0,118.8,1.67,1,"33.30%",0,0,0,1,0,"8.30%","0.00%","100%","0.00%",20,6,"0.00%",13,3,"25.00%",0,2,1,"0.00%",3,0,0,0,0,"100%",4,4,0,0,1,"FCS",100,NA,NA,NA,100
"Sage Thomas","DUQUESNE",17,38.39,"D","LB",2026,"Northeast",72,71.2,NA,61.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,12,0,"0","8.30%",0,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",23,1,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",1,1,0,0,0,"FCS",122,NA,NA,NA,122
"Shug Bentley","STETSON",43,38.12,"D","LB",2026,"Pioneer",63.5,54.2,66.7,65.9,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,3,3,"0","33.30%",16.7,21,0,"14.30%","9.50%",3,19,0,"0.00%",0,0,0,0,0,0,0,0,0,"31.60%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",41,2,"33.30%",0,1,0,"50.00%",1,0,1,1,0,"0.00%",3,3,0,1,0,"FCS",3,NA,NA,NA,3
"Logalima Lesa","SO UTAH",39,38.08,"D","LB",2026,"Big Sky",61.6,63.8,NA,59.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,NA,NA,NA,NA,14,2.33,"14.30%","21.40%",2,25,0,"0.00%",0,0,0,0,0,0,0,0,0,"24.00%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",44,3,"40.00%",0,1,1,"25.00%",3,0,1,0,0,"100%",5,5,0,0,1,"FCS",272,NA,NA,NA,272
"Nikko Speer","IDAHO",51,38.02,"D","LB",2026,"Big Sky",56.9,53.5,55.8,62.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,"0","0.00%",0,29,7.67,"10.30%","3.50%",3,19,2,"50.00%",35,17.5,0,1,0,0,80.2,1.84,1,"47.40%",0,0,2,1,1,"5.30%","0.00%","25.00%","0.00%",8.8,-0.3,"0.00%",43,3,"25.00%",0,1,0,"25.00%",3,0,1,0,0,"0.00%",4,4,0,0,0,"FCS",293,NA,NA,NA,293
"Jeremiah Tucker","CENT CT ST",28,37.96,"D","LB",2026,"Northeast",55.4,53.7,59.4,61.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,"0","0.00%",0,22,2,"18.20%","4.50%",4,5,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"60.00%",0,0,1,0,0,"0.00%","0.00%","0.00%","0.00%",0,40,"0.00%",54,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",262,NA,NA,NA,262
"Jake Miller","MERCYHURST",32,37.93,"D","LB",2026,"Northeast",56.6,68,55.8,45.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,"0","0.00%",0,19,4.67,"5.30%","5.30%",1,9,0,"0.00%",0,0,0,0,0,0,39.6,0,0,"33.30%",0,0,1,1,0,"0.00%","0.00%","0.00%","0.00%",0,34,"0.00%",4,4,"20.00%",1,1,0,"20.00%",3,1,1,0,0,"0.00%",5,5,0,0,0,"FCS",6,NA,NA,NA,6
"Sam Boyer","ALBANY",21,37.91,"D","LB",2026,"CAA",73,64.9,57.6,72.9,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,"0","0.00%",0,14,0,"7.10%","7.10%",1,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",17,1,"50.00%",0,0,0,"0.00%",0,0,0,1,0,"50.00%",2,2,0,1,1,"FCS",44,NA,NA,NA,44
"Will Cornelson","WEBER ST",22,37.8,"D","LB",2026,"Big Sky",66.9,65.6,59.9,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"0","0.00%",0,8,8,"0","0",0,13,0,"0.00%",0,0,0,0,0,0,0,0,0,"15.40%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",0,1,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",75,NA,NA,NA,75
"Tim Hays","SAN DIEGO",26,37.79,"D","LB",2026,"Pioneer",64.3,54.2,53.6,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,"0","0.00%",0,8,9,"25.00%","12.50%",2,13,0,"0.00%",0,0,0,0,0,1,39.6,0,0,"15.40%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,7,"100%",42,3,"25.00%",0,1,0,"33.30%",2,0,1,0,0,"0.00%",4,4,0,1,0,"FCS",41,NA,NA,NA,41
"Brylan Jordan","TENN MARTN",23,37.69,"D","LB",2026,"Big South - OVC Football Association",61.6,75.5,60,38,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,1,"100%","0.00%",0,17,2.33,"0","5.90%",0,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,2,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",20,3,"40.00%",0,2,1,"0.00%",3,0,0,0,0,"100%",5,5,0,0,2,"FCS",305,NA,NA,NA,305
"Gabriel Hardman","S DAKOTA",47,37.39,"D","LB",2026,"Missouri Valley",55.9,43.3,70.5,60.2,0,0,4,1,0,0,0,1,0,0,0,1,0,1,0,1,0,3,5,2,"0","0.00%",0,20,2,"15.00%","5.00%",3,25,2,"100%",6,3,0,1,0,0,79.2,0.24,0,"32.00%",0,0,0,2,2,"0.00%","0.00%","50.00%","0.00%",3,2.5,"0.00%",3,4,"20.00%",0,2,0,"0.00%",2,0,0,2,1,"33.30%",5,5,0,1,1,"FCS",109,NA,NA,NA,109
"Terrelle Elmore","SE MO ST",36,37.38,"D","LB",2026,"Big South - OVC Football Association",64.7,62.2,54.1,71.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,"0","0.00%",0,16,0,"0","0",0,6,2,"100%",11,5.5,0,0,0,0,89.6,1.83,0,"50.00%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",5.5,3,"0.00%",21,1,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",1,1,0,1,0,"FCS",138,NA,NA,NA,138
"Acear Cornish","WAGNER",28,37.33,"D","LB",2026,"Northeast",58.7,55.9,55.4,64.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,"0","0.00%",0,16,8.67,"18.80%","6.30%",3,8,0,"0.00%",0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",3,5,"0.00%",1,0,0,"0.00%",3,1,0,0,0,"0.00%",5,5,0,1,0,"FCS",154,NA,NA,NA,154
"Omar Emmons","TARLETON",64,37.13,"D","LB",2026,"United Athletic",67,67.1,59.8,65.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0.00%",0,26,0,"0","0",0,37,0,"0.00%",0,0,0,0,0,0,0,0,0,"35.10%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",4,2,"33.30%",1,0,0,"0.00%",0,1,0,1,0,"50.00%",3,3,0,1,1,"FCS",18,NA,NA,NA,18
"Brock Carpenter","N IOWA",28,37.09,"D","LB",2026,"Missouri Valley",67,65.4,NA,65.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,10,0,"0","0",0,18,0,"0.00%",0,0,0,0,0,0,0,0,0,"38.90%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",34,1,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",1,1,0,0,0,"FCS",202,NA,NA,NA,202
"Stephen Henderson","YNGTOWN ST",18,37.06,"D","LB",2026,"Missouri Valley",63.4,61.9,60,62.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"0","0.00%",0,10,3,"10.00%","0",1,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"28.60%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",23,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",147,NA,NA,NA,147
"Landon Martin","WAGNER",21,37.03,"D","LB",2026,"Northeast",65.4,66.1,56.3,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,"0","0.00%",0,10,10,"0","0",0,8,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",59,1,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",341,NA,NA,NA,341
"Malachi Williams","PRVIEW A&M",49,36.96,"D","LB",2026,"SWAC",51,28.5,56.2,65,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,8,7,"0","0.00%",0,20,8,"20.00%","0",4,22,4,"66.70%",71,17.8,0,3,1,0,67.4,3.23,3,"27.30%",0,2,1,4,1,"13.60%","33.30%","50.00%","16.70%",11.8,6,"0.00%",2,2,"50.00%",1,0,0,"66.70%",1,0,2,0,0,"0.00%",4,4,1,0,0,"FCS",13,NA,NA,NA,13
"Beady Waddell V","W CAROLINA",19,36.95,"D","LB",2026,"Southern",61.5,59.8,NA,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,13,7.5,"15.40%","7.70%",2,6,1,"100%",5,5,0,0,0,0,87.5,0.83,0,"83.30%",0,1,0,0,0,"0.00%","100%","0.00%","0.00%",5,-5,"0.00%",41,2,"0.00%",0,1,0,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",159,NA,NA,NA,159
"KB Anderson-Dale","NWSTATE",40,36.93,"D","LB",2026,"Southland",39.6,50.6,54.2,49.1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,8,4,"0","25.00%",12.5,22,6,"22.70%","4.50%",5,14,1,"33.30%",10,10,0,0,0,0,43.8,0.71,0,"57.10%",0,0,2,2,0,"0.00%","0.00%","0.00%","0.00%",3.3,7,"0.00%",25,4,"0.00%",2,0,0,"0.00%",1,2,0,0,0,"0.00%",4,4,0,1,0,"FCS",246,NA,NA,NA,246
"Lane Sumerel","MOREHEAD",31,36.81,"D","LB",2026,"Pioneer",60.6,67.1,57.1,56.2,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,3,"33.30%","33.30%",16.7,14,1.5,"14.30%","14.30%",2,14,1,"100%",9,9,0,0,0,0,104.2,0.64,0,"0.00%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",9,-5,"0.00%",8,3,"25.00%",0,2,0,"0.00%",2,0,0,1,0,"50.00%",4,4,0,1,1,"FCS",266,NA,NA,NA,266
"Mason Wuenschel","LAMAR",37,36.43,"D","LB",2026,"Southland",52.5,73.2,57.1,38.7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,3,4,"0","0.00%",0,17,2,"5.90%","11.80%",1,16,1,"100%",22,22,0,1,0,0,118.8,1.38,1,"31.30%",0,0,0,2,0,"6.30%","0.00%","100%","0.00%",22,19,"0.00%",9,3,"0.00%",1,0,0,"0.00%",1,1,0,0,0,"0.00%",3,3,0,1,0,"FCS",240,NA,NA,NA,240
"Joshua Murphy","MURRAY ST",17,36.4,"D","LB",2026,"Missouri Valley",63.5,56.8,58.4,66.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,"0","0.00%",0,4,5,"25.00%","0",1,11,0,"0.00%",0,0,0,0,0,0,0,0,0,"36.40%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",36,3,"0.00%",0,0,0,"0.00%",1,0,0,1,0,"0.00%",3,3,0,2,0,"FCS",254,NA,NA,NA,254
"Ronan Poynton","DRAKE",18,36.23,"D","LB",2026,"Pioneer",64.9,63.5,59.6,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0.00%",0,10,0,"0","0",0,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"14.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",96,NA,NA,NA,96
"Eli Durden","STETSON",26,36.14,"D","LB",2026,"Pioneer",61.2,62.7,55.5,62.3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,"0","0.00%",0,12,3.5,"8.30%","8.30%",1,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"40.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",14,2,"0.00%",0,2,0,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",127,NA,NA,NA,127
"Blake Fann","NWSTATE",36,36.12,"D","LB",2026,"Southland",65.6,64.4,56.7,65.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,"0","0.00%",0,22,0,"4.50%","4.50%",1,10,2,"100%",13,6.5,0,1,0,0,93.8,1.3,0,"40.00%",0,0,0,0,0,"0.00%","0.00%","50.00%","0.00%",6.5,-0.5,"0.00%",13,2,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",2,2,0,1,0,"FCS",97,NA,NA,NA,97
"Devon Anderson","W ILLINOIS",17,36.06,"D","LB",2026,"Big South - OVC Football Association",62.1,61.7,60,60.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0.00%",0,14,3,"7.10%","0",1,2,0,"0.00%",0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",1,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",56,NA,NA,NA,56
"KJ Smedley","N COLORADO",49,35.95,"D","LB",2026,"Big Sky",44.9,45.4,60,49.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,"0","0.00%",0,26,4.67,"15.40%","0",4,22,2,"100%",19,9.5,1,1,0,0,145.8,0.86,1,"31.80%",0,1,0,2,1,"4.50%","50.00%","50.00%","0.00%",9.5,11,"0.00%",8,4,"0.00%",1,1,0,"0.00%",3,0,0,0,0,"0.00%",4,4,1,0,0,"FCS",61,NA,NA,NA,61
"Jesse Garza","SO UTAH",20,35.85,"D","LB",2026,"Big Sky",63.4,62.8,58.2,62.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,"0","0.00%",0,14,1,"7.10%","7.10%",1,4,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",45,2,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",2,2,0,0,0,"FCS",112,NA,NA,NA,112
"Landon Barrett","MCNEESE",70,35.62,"D","LB",2026,"Southland",45.1,47.8,63,43.6,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,7,16,"12.50%","6.30%",3.1,18,4.5,"16.70%","0",3,36,5,"83.30%",96,19.2,0,4,0,0,118.8,2.67,3,"19.40%",0,0,1,4,1,"8.30%","0.00%","66.70%","0.00%",16,7.5,"0.00%",1,4,"0.00%",0,2,0,"0.00%",2,0,0,1,0,"0.00%",4,4,0,2,0,"FCS",160,NA,NA,NA,160
"Charles Chappelle","N ALABAMA",17,35.33,"D","LB",2026,"United Athletic",61.7,56.1,66.8,61.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"0","0.00%",0,10,0,"10.00%","0",1,6,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",329,NA,NA,NA,329
"Ryan McKinnis","W CAROLINA",30,35.32,"D","LB",2026,"Southern",52,47.6,60,58.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,"0","0.00%",0,12,16,"25.00%","8.30%",3,17,2,"100%",27,13.5,0,1,0,0,118.8,1.59,1,"17.60%",0,2,0,1,0,"5.90%","100%","50.00%","0.00%",13.5,-5,"0.00%",8,3,"0.00%",1,1,0,"0.00%",1,1,0,0,0,"0.00%",3,3,0,1,0,"FCS",90,NA,NA,NA,90
"Michael Johnson","CHISTA",33,34.9,"D","LB",2026,"IND (FCS)",59.1,71.8,52.6,55.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,9,"0","11.10%",5.6,10,0,"0","10.00%",0,14,1,"100%",6,6,0,1,0,0,91.7,0.43,0,"28.60%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",6,2,"0.00%",11,2,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",2,2,0,1,0,"FCS",336,NA,NA,NA,336
"Cole Dutkovich","SE MO ST",26,34.5,"D","LB",2026,"Big South - OVC Football Association",58.6,68.4,59.5,50.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"0","0.00%",0,14,1,"7.10%","21.40%",1,11,1,"100%",7,7,0,0,0,0,95.8,0.64,0,"27.30%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",7,6,"0.00%",25,4,"20.00%",2,1,0,"25.00%",1,2,1,0,0,"0.00%",5,5,0,1,0,"FCS",66,NA,NA,NA,66
"Mason Stromstad","SO UTAH",49,34.5,"D","LB",2026,"Big Sky",32.2,47.2,59.5,30.4,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,8,1,"0","0.00%",0,21,-1,"23.80%","9.50%",5,27,2,"66.70%",87,43.5,1,2,0,0,149.3,3.22,2,"25.90%",0,2,1,3,0,"7.40%","66.70%","66.70%","0.00%",29,9,"0.00%",6,4,"33.30%",2,1,1,"25.00%",1,2,1,0,0,"50.00%",6,6,0,1,1,"FCS",132,NA,NA,NA,132
"Jaden Langford","CENT CT ST",17,34.46,"D","LB",2026,"Northeast",63.4,62.8,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0.00%",0,15,0,"0","0",0,1,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",261,NA,NA,NA,261
"Kenyon Rivera","TARLETON",15,34.38,"D","LB",2026,"United Athletic",51.6,72,60,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,"0","0.00%",0,7,5,"0","14.30%",0,7,1,"100%",5,5,0,1,0,0,87.5,0.71,0,"14.30%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",5,5,"0.00%",12,2,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",2,2,0,1,0,"FCS",222,NA,NA,NA,222
"Manasa Pela","SO UTAH",19,34.18,"D","LB",2026,"Big Sky",44.7,56.6,NA,45.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,NA,NA,NA,NA,11,-1,"9.10%","9.10%",1,8,1,"100%",29,29,0,1,0,0,118.8,3.63,1,"12.50%",0,0,0,1,0,"12.50%","0.00%","100%","0.00%",29,14,"0.00%",43,1,"0.00%",0,1,1,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",273,NA,NA,NA,273
"Aiden Morris","WOFFORD",18,34.17,"D","LB",2026,"Southern",50.9,56.7,56,53.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,"0","0.00%",0,9,2,"22.20%","11.10%",2,6,2,"100%",26,13,0,1,0,0,118.8,4.33,1,"50.00%",0,0,0,1,0,"16.70%","0.00%","50.00%","0.00%",13,13,"0.00%",24,2,"50.00%",1,1,0,"66.70%",1,0,2,0,0,"0.00%",4,4,1,0,0,"FCS",130,NA,NA,NA,130
"AJ Benton","CAMPBELL",45,34.04,"D","LB",2026,"CAA",33.2,35.7,52.6,40.9,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,8,4,"0","25.00%",12.5,21,5,"14.30%","0",3,20,3,"75.00%",36,12,1,3,0,0,141.7,1.8,0,"20.00%",0,0,1,4,0,"0.00%","0.00%","75.00%","0.00%",9,-2.5,"0.00%",7,4,"0.00%",2,0,0,"0.00%",1,0,0,0,0,"0.00%",4,4,2,1,0,"FCS",227,NA,NA,NA,227
"Nico Pate","DUQUESNE",24,33.83,"D","LB",2026,"Northeast",52.8,68.1,NA,49.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,5,12,"0","0",0,19,1,"100%",14,14,0,1,0,0,118.8,0.74,0,"10.50%",0,0,0,2,0,"0.00%","0.00%","100%","0.00%",14,6,"0.00%",27,3,"0.00%",0,0,0,"0.00%",1,0,0,0,0,"0.00%",3,3,0,2,0,"FCS",23,NA,NA,NA,23
"Leka Tu'akoi","UTAHTC",26,33.61,"D","LB",2026,"Big Sky",58.1,65,52.7,60.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,"0","0.00%",0,7,0,"0","14.30%",0,2,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",211,NA,NA,NA,211
"Guiseann Mirtil","FL A&M",21,33.26,"D","LB",2026,"SWAC",54.3,51.2,59.4,62.9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,"0","0.00%",0,14,6.67,"14.30%","0",2,6,0,"0.00%",0,0,0,0,0,0,0,0,0,"16.70%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",17,4,"20.00%",1,2,0,"20.00%",3,1,1,0,0,"0.00%",5,5,0,0,0,"FCS",137,NA,NA,NA,137
"Kobe Davis","HAMPTON",23,33.26,"D","LB",2026,"CAA",57,51,59.6,63,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,"0","0.00%",0,10,6.5,"30.00%","0",3,12,2,"100%",9,4.5,0,0,0,0,85.4,0.75,0,"16.70%",0,0,0,1,1,"0.00%","0.00%","0.00%","0.00%",4.5,1,"0.00%",13,6,"25.00%",1,2,0,"16.70%",4,1,1,1,0,"50.00%",8,8,0,1,1,"FCS",234,NA,NA,NA,234
"Michael Captline","DUQUESNE",16,33.23,"D","LB",2026,"Northeast",63.7,61.8,NA,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,12,0,"0","0",0,4,1,"100%",28,28,0,1,0,0,118.8,7,1,"25.00%",0,0,0,1,1,"25.00%","0.00%","100%","0.00%",28,8,"0.00%",20,1,"50.00%",0,0,0,"0.00%",0,0,0,0,0,"50.00%",2,2,0,1,1,"FCS",120,NA,NA,NA,120
"Jadin Jones","SCAR STATE",17,33.22,"D","LB",2026,"MEAC",56.4,50.2,NA,62.6,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,3,0,0,1,NA,NA,NA,NA,7,0,"14.30%","0",1,10,0,"0.00%",0,0,0,0,0,0,0,0,0,"70.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",6,0,"100%",0,0,0,"100%",0,0,1,0,0,"0.00%",1,1,0,0,0,"FCS",344,NA,NA,NA,344
"LaRawn Robinson","CHATTNOOGA",18,33.16,"D","LB",2026,"Southern",55.3,61.5,NA,51.8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,NA,NA,NA,10,5.33,"20.00%","10.00%",2,8,1,"50.00%",5,5,0,1,0,0,56.3,0.63,0,"50.00%",0,0,0,1,0,"0.00%","0.00%","50.00%","0.00%",2.5,6,"0.00%",17,3,"0.00%",0,2,0,"0.00%",3,0,0,0,0,"0.00%",3,3,0,0,0,"FCS",297,NA,NA,NA,297
