"Name","Team.Name","Offensive.Snaps","Composite_Score","Player_Grade","Jersey.Number","Position","Season","Conference","Receiving.Grade","Key.Plays","Receiving.Snaps","Snaps.on.Press.Coverage","Targets","Receptions","Receiving.Yards","Yards.per.Reception","Receiving.Touchdowns","Receiving.First.Downs","Dropped.Passes","Fumbles","Fumbles.Lost","Catchable.Targets","Contested.Targets","Contested.Catches","Yards.after.Catch","Yards.After.Catch.per.Reception","Receiving.Yards.after.Contract","Contested.Catches.Percentage","Yards.per.Route.Run","Average.Depth.of.Target","Explosive.Plays","Missed.Tackles.forced.on.Receptions","Percentage.of.Catchable.Passes.Caught","Dropped.Catchable.Passes.Percentage","Contested.Catches.Caught.Percentage","Passer.Rating.when.Targetted","Slot.Target.Percentage","Deep.Target.Percentage","Completion.Percentage.when.Targeted","Percentage.of.Targets.per.Receiving.Snaps","Conference_Level","Catch_Rate","Yards_Per_Tgt","Tgt_Per_Snap"
"Kylon Harris","STF AUSTIN",24,13.67,"F",10,"WR",2026,"Southland",54.4,3,15,12,1,1,3,3,0,0,0,0,0,1,1,1,0,0,0,1,0.2,3,0,0,1,0,"100%",79.2,0,0.067,0,1,"FCS",1,3,0.0666666666666667
"Lonyatta Alexander Jr.","IDAHO",52,13.65,"F",2,"WR",2026,"Big Sky",51.5,3,33,6,4,1,6,6,0,1,0,0,0,2,2,0,7,7,3,0,0.18,18.3,0,0,0.5,0,"50.00%",39.6,0,0.121,0.75,0.25,"FCS",0.25,1.5,0.121212121212121
"Josiah Brown","LIUSHAR",41,13.51,"F",7,"WR",2026,"Northeast",60.5,1,16,1,3,1,11,11,0,0,0,0,0,1,0,0,2,2,0,0,0.69,7.3,0,0,1,0,"0.00%",45.1,0.188,0.188,0,0.333,"FCS",0.333333333333333,3.66666666666667,0.1875
"Stetson Sarratt","STF AUSTIN",29,13.47,"F",17,"WR",2026,"Southland",54.4,5,14,8,3,1,11,11,0,1,1,0,0,2,0,0,7,7,3,0,0.79,18,0,0,0.5,0.5,"0.00%",45.1,0.071,0.214,0.333,0.333,"FCS",0.333333333333333,3.66666666666667,0.214285714285714
"Ray Hall","CAL POLY",30,13.32,"F",88,"WR",2026,"Big Sky",53,1,19,7,2,1,5,5,0,1,0,0,0,1,1,0,4,4,4,0,0.26,12.5,0,0,1,0,"50.00%",56.3,0.053,0.105,0.5,0.5,"FCS",0.5,2.5,0.105263157894737
"Carlyun Neal","E ILLINOIS",14,13.18,"F",0,"WR",2026,"Big South - OVC Football Association",55.5,0,12,0,1,1,6,6,0,0,0,0,0,1,0,0,2,2,2,0,0.5,4,0,0,1,0,"0.00%",91.7,0.083,0.083,0,1,"FCS",1,6,0.0833333333333333
"Jamar Kaho Jr.","ALCORN ST",31,13.05,"F",3,"WR",2026,"SWAC",54.2,2,15,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,"100%",39.6,0,0.067,1,0,"FCS",0,0,0.0666666666666667
"Tommy Troy","NEWHVN",42,13,"F",15,"WR",2026,"Northeast",55,2,31,0,4,1,12,12,0,1,0,0,0,1,1,0,4,4,3,0,0.39,17,0,0,1,0,"25.00%",0,0.065,0.129,0.25,0.25,"FCS",0.25,3,0.129032258064516
"Isaiah Scott","WOFFORD",37,12.88,"F",9,"WR",2026,"Southern",57.4,1,24,4,3,1,14,14,0,0,0,0,0,1,0,0,0,0,0,0,0.58,15.3,0,0,1,0,"0.00%",9.7,0,0.125,0.333,0.333,"FCS",0.333333333333333,4.66666666666667,0.125
"Erik Bussmann","CHATTNOOGA",49,12.74,"F",28,"WR",2026,"Southern",60.8,2,13,1,2,1,0,0,0,0,0,0,0,1,0,0,-19,-19,0,0,0,15,0,0,1,0,"0.00%",56.3,0.077,0.154,0,0.5,"FCS",0.5,0,0.153846153846154
"Colby Alexander","WOFFORD",38,12.59,"F",2,"WR",2026,"Southern",62.9,4,24,2,7,3,15,5,0,1,1,0,0,6,0,0,17,5.7,9,0,0.63,4,0,0,0.5,0.167,"0.00%",10.7,0.167,0.292,0,0.429,"FCS",0.428571428571429,2.14285714285714,0.291666666666667
"Samuel Gonzalez","E ILLINOIS",27,12.56,"F",3,"WR",2026,"Big South - OVC Football Association",54.2,1,17,0,3,1,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0.29,17,0,0,1,0,"33.30%",42.4,0.059,0.176,0.667,0.333,"FCS",0.333333333333333,1.66666666666667,0.176470588235294
"Trey Firestone","MURRAY ST",29,12.32,"F",13,"WR",2026,"Missouri Valley",55.4,2,20,12,5,3,5,1.7,0,0,1,0,0,4,0,0,9,3,7,0,0.25,4.2,0,1,0.75,0.25,"0.00%",64.6,0,0.25,0,0.6,"FCS",0.6,1,0.25
"Myles Walker","DUQUESNE",36,11.99,"F",2,"WR",2026,"Northeast",54,2,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,"0.00%",39.6,0,0.125,1,0,"FCS",0,0,0.125
"Samuel Musungu","CORNELL",55,11.98,"F",3,"WR",2026,"Ivy",47,7,40,15,11,5,27,5.4,0,1,2,0,0,7,2,0,-16,-3.2,1,0,0.68,9.6,0,0,0.714,0.286,"18.20%",52.5,0.05,0.275,0.182,0.455,"FCS",0.454545454545455,2.45454545454545,0.275
"Xakery Wiedner","Argonauts",22,11.53,"F",3,"WR",2026,"United Athletic",53.1,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,"0.00%",39.6,0.077,0.154,0.5,0,"FCS",0,0,0.153846153846154
"Jeremiah Sanders","YNGTOWN ST",33,11.52,"F",6,"WR",2026,"Missouri Valley",52.4,2,24,0,3,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0.13,18.7,0,0,1,0,"0.00%",42.4,0.042,0.125,0.333,0.333,"FCS",0.333333333333333,1,0.125
"Major Leak","MAINE",19,11.52,"F",81,"WR",2026,"CAA",53.7,1,15,4,3,1,8,8,0,0,0,0,0,1,0,0,4,4,3,0,0.53,9,0,0,1,0,"0.00%",42.4,0.133,0.2,0,0.333,"FCS",0.333333333333333,2.66666666666667,0.2
"Jayden Reed","INDIANA ST",45,11.52,"F",83,"WR",2026,"Missouri Valley",51.8,2,29,5,4,1,14,14,0,1,1,0,0,2,1,0,0,0,0,0,0.48,23.8,0,0,0.5,0.5,"25.00%",2.1,0.103,0.138,0.5,0.25,"FCS",0.25,3.5,0.137931034482759
"Jake Hilton","VILLANOVA",34,11.5,"F",5,"WR",2026,"Patriot",52.9,0,22,0,2,1,8,8,0,0,0,0,0,1,0,0,2,2,1,0,0.36,8,0,0,1,0,"0.00%",60.4,0.045,0.091,0,0.5,"FCS",0.5,4,0.0909090909090909
"D.J. Linkins","STNY BROOK",65,11.39,"F",1,"WR",2026,"CAA",53.9,2,21,6,2,2,6,3,0,0,0,0,0,2,0,0,0,0,0,0,0.29,3,0,0,1,0,"0.00%",79.2,0,0.095,0,1,"FCS",1,3,0.0952380952380952
"James Penley","STETSON",25,11.26,"F",11,"WR",2026,"Pioneer",52.2,4,20,11,3,1,15,15,0,1,2,0,0,3,0,0,9,9,6,0,0.75,13.7,1,0,0.333,0.667,"0.00%",50.7,0.05,0.15,0,0.333,"FCS",0.333333333333333,5,0.15
"Korey Tai","N DAKOTA",34,11.14,"F",5,"WR",2026,"Missouri Valley",53.8,0,18,2,2,1,6,6,0,0,0,0,0,1,0,0,8,8,1,0,0.33,8.5,0,0,1,0,"0.00%",56.3,0.111,0.111,0,0.5,"FCS",0.5,3,0.111111111111111
"Gabriel Wiggins","CENT CT ST",20,11.14,"F",29,"WR",2026,"Northeast",55.9,0,12,0,1,1,3,3,0,0,0,0,0,1,0,0,-1,-1,0,0,0.25,4,0,0,1,0,"0.00%",79.2,0.083,0.083,0,1,"FCS",1,3,0.0833333333333333
"Malique Leatherbury","MORGAN ST",20,10.97,"F",12,"WR",2026,"MEAC",54.1,1,12,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.5,0,0,0,0,"50.00%",39.6,0.083,0.167,0.5,0,"FCS",0,0,0.166666666666667
"Anthony Carter","TENN MARTN",44,10.69,"F",11,"WR",2026,"Big South - OVC Football Association",52.2,3,24,4,5,1,9,9,0,1,1,0,0,2,2,0,0,0,0,0,0.38,8.2,0,1,0.5,0.5,"40.00%",39.6,0.167,0.208,0,0.2,"FCS",0.2,1.8,0.208333333333333
"Najih Rahman","BROWN",41,10.66,"F",4,"WR",2026,"Ivy",52.9,0,31,4,3,2,5,2.5,0,0,0,0,0,2,0,0,3,1.5,1,0,0.16,3.7,0,0,1,0,"0.00%",70.1,0,0.097,0,0.667,"FCS",0.666666666666667,1.66666666666667,0.0967741935483871
"Traivon Dyson","S ILLINOIS",26,10.39,"F",14,"WR",2026,"Missouri Valley",53.8,1,17,2,3,1,7,7,0,0,0,0,0,1,0,0,5,5,4,0,0.41,15.3,0,0,1,0,"0.00%",2.8,0.059,0.176,0.333,0.333,"FCS",0.333333333333333,2.33333333333333,0.176470588235294
"Logan Perez","NEW HAMP",65,10.36,"F",17,"WR",2026,"CAA",50.2,1,44,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0,0,0,0,"50.00%",0,0,0.045,1,0,"FCS",0,0,0.0454545454545455
"Ellis Stewart","NICHOLLS",40,10.3,"F",8,"WR",2026,"Southland",53.6,4,20,6,2,1,3,3,0,0,0,0,0,1,1,0,7,7,2,0,0.15,1.5,0,1,1,0,"50.00%",56.3,0.05,0.1,0,0.5,"FCS",0.5,1.5,0.1
"Keyondray Jones-Logan","S DAKOTA",21,10.24,"F",7,"WR",2026,"Missouri Valley",53.2,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,"0.00%",39.6,0.067,0.067,1,0,"FCS",0,0,0.0666666666666667
"Markell Quick","S ILLINOIS",41,10.08,"F",11,"WR",2026,"Missouri Valley",52.5,1,29,0,5,1,6,6,0,0,0,0,0,1,2,0,1,1,1,0,0.21,7.8,0,0,1,0,"40.00%",39.6,0,0.172,0,0.2,"FCS",0.2,1.2,0.172413793103448
"Toric Goins Jr.","PRVIEW A&M",59,9.97,"F",11,"WR",2026,"SWAC",52.2,0,30,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,"0.00%",39.6,0,0.033,1,0,"FCS",0,0,0.0333333333333333
"Seth Weller","ABILENE CH",41,9.91,"F",18,"WR",2026,"United Athletic",52.6,2,18,8,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,0,0,0,0,"50.00%",39.6,0,0.111,0.5,0,"FCS",0,0,0.111111111111111
"Lawson Dixon","SE LA",35,9.85,"F",14,"WR",2026,"Southland",51.6,1,19,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,"50.00%",39.6,0,0.105,0.5,0,"FCS",0,0,0.105263157894737
"Tyrell Pollard","CENT ARK",64,9.7,"F",11,"WR",2026,"United Athletic",52,3,32,11,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26.3,0,0,0,0,"33.30%",0,0.031,0.188,0.667,0,"FCS",0,0,0.1875
"Matt D'Avino","LEHIGH",50,9.39,"F",11,"WR",2026,"Patriot",52.6,3,15,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,"50.00%",39.6,0,0.133,0.5,0,"FCS",0,0,0.133333333333333
"Denver Harper","AUSTINPEAY",40,9.33,"F",0,"WR",2026,"United Athletic",48.4,4,24,0,4,1,2,2,0,0,1,0,0,2,1,1,0,0,0,1,0.08,12.3,0,0,0.5,0.5,"25.00%",39.6,0.167,0.167,0.25,0.25,"FCS",0.25,0.5,0.166666666666667
"Oliver Van Dyke","Argonauts",33,9.19,"F",4,"WR",2026,"United Athletic",54.1,2,15,1,2,1,9,9,0,0,1,0,0,2,0,0,0,0,0,0,0.6,6,0,0,0.5,0.5,"0.00%",62.5,0,0.133,0,0.5,"FCS",0.5,4.5,0.133333333333333
"Roman Laurio","PRINCETON",42,8.79,"F",9,"WR",2026,"Ivy",53.4,1,22,5,3,1,7,7,0,0,0,0,0,1,0,0,1,1,1,0,0.32,12.7,0,0,1,0,"0.00%",2.8,0,0.136,0,0.333,"FCS",0.333333333333333,2.33333333333333,0.136363636363636
"Amare Lattimore","MERCYHURST",21,8.79,"F",4,"WR",2026,"Northeast",53.4,0,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,"0.00%",0,0.231,0.231,1,0,"FCS",0,0,0.230769230769231
"Issac Glaudin","NEWHVN",18,8.77,"F",81,"WR",2026,"Northeast",48.1,1,13,0,4,1,3,3,0,0,1,0,0,2,1,0,0,0,0,0,0.23,20.8,0,0,0.5,0.5,"25.00%",39.6,0.231,0.308,0.5,0.25,"FCS",0.25,0.75,0.307692307692308
"Torance Washington Jr.","STHLSK",21,8.58,"F",3,"WR",2026,"Northeast",56.3,1,12,2,3,1,-1,-1,0,0,0,0,0,1,0,0,3,3,3,0,-0.08,5,0,0,1,0,"0.00%",42.4,0.167,0.25,0,0.333,"FCS",0.333333333333333,-0.333333333333333,0.25
"Teree McDonald","WAGNER",38,8.3,"F",9,"WR",2026,"Northeast",53.1,2,28,20,2,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0.07,3,0,0,1,0,"50.00%",56.3,0,0.071,0,0.5,"FCS",0.5,1,0.0714285714285714
"Jayvonne Dillard","NC A&T",50,8.19,"F",5,"WR",2026,"CAA",44.9,3,41,7,5,2,13,6.5,0,1,1,0,0,3,0,0,1,0.5,0,0,0.32,12.4,0,1,0.667,0.333,"0.00%",8.3,0.049,0.122,0.4,0.4,"FCS",0.4,2.6,0.121951219512195
"Triston Edwards","CENT ARK",23,7.88,"F",4,"WR",2026,"United Athletic",53.8,1,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,"0.00%",39.6,0,0.063,0,0,"FCS",0,0,0.0625
"Kevin Green Jr.","RHODE ISLD",14,7.41,"F",6,"WR",2026,"CAA",53.4,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,"0.00%",0,0.077,0.077,1,0,"FCS",0,0,0.0769230769230769
"Cyrus Courtney","N IOWA",21,7.41,"F",16,"WR",2026,"Missouri Valley",54.8,0,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,"0.00%",39.6,0,0.083,0,0,"FCS",0,0,0.0833333333333333
"Cru Newman","PORTLAND",28,7.37,"F",6,"WR",2026,"Big Sky",50.4,2,16,3,4,1,5,5,0,0,0,0,0,1,1,0,10,10,3,0,0.31,9.5,0,0,1,0,"25.00%",0,0.25,0.25,0,0.25,"FCS",0.25,1.25,0.25
"Kam Fouty-Koonce","VALPO",16,6.9,"F",18,"WR",2026,"Pioneer",54.3,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,"0.00%",39.6,0,0.167,0,0,"FCS",0,0,0.166666666666667
"Jordan Reed","MONTANA ST",45,6.79,"F",12,"WR",2026,"Big Sky",52.6,0,24,9,2,1,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0.13,7,0,0,1,0,"50.00%",16.7,0,0.083,0,0.5,"FCS",0.5,1.5,0.0833333333333333
"Tyler Stewart","TXAMEA",24,6.1,"F",7,"WR",2026,"Southland",47.6,1,18,1,3,1,6,6,0,1,1,0,0,2,0,0,1,1,1,0,0.33,5.3,0,0,0.5,0.5,"0.00%",42.4,0.056,0.167,0,0.333,"FCS",0.333333333333333,2,0.166666666666667
"Tyler Stewart","TXAMEA",24,6.1,"F",7,"WR",2026,"Southland",47.6,1,18,1,3,1,6,6,0,1,1,0,0,2,0,0,1,1,1,0,0.33,5.3,0,0,0.5,0.5,"0.00%",42.4,0.056,0.167,0,0.333,"FCS",0.333333333333333,2,0.166666666666667
"Tyler Stewart","TXAMEA",16,6.1,"F",7,"WR",2026,"Southland",47.6,1,18,1,3,1,6,6,0,1,1,0,0,2,0,0,1,1,1,0,0.33,5.3,0,0,0.5,0.5,"0.00%",42.4,0.056,0.167,0,0.333,"FCS",0.333333333333333,2,0.166666666666667
"Tyler Stewart","TXAMEA",16,6.1,"F",7,"WR",2026,"Southland",47.6,1,18,1,3,1,6,6,0,1,1,0,0,2,0,0,1,1,1,0,0.33,5.3,0,0,0.5,0.5,"0.00%",42.4,0.056,0.167,0,0.333,"FCS",0.333333333333333,2,0.166666666666667
"Kam Phillips","COLGATE",62,6.07,"F",7,"WR",2026,"Patriot",51.5,1,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,"0.00%",39.6,0.04,0.04,0,0,"FCS",0,0,0.04
"Garon Kemp","YALE",14,5.9,"F",16,"WR",2026,"Ivy",49.2,1,11,3,4,1,3,3,0,0,1,0,0,2,0,0,2,2,2,0,0.27,8,0,0,0.5,0.5,"0.00%",39.6,0.091,0.364,0,0.25,"FCS",0.25,0.75,0.363636363636364
"Tafari Moe","HARVARD",39,4.92,"F",16,"WR",2026,"Ivy",52.1,1,19,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,"100%",39.6,0.053,0.053,0,0,"FCS",0,0,0.0526315789473684
"Greg Donaldson","NICHOLLS",37,4.34,"F",86,"WR",2026,"Southland",52.8,1,18,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,"50.00%",0,0,0.111,0,0,"FCS",0,0,0.111111111111111
"Malachi Townsend","STETSON",16,4.09,"F",1,"WR",2026,"Pioneer",47.2,1,11,6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,0,0,1,"0.00%",39.6,0,0.182,0,0,"FCS",0,0,0.181818181818182
"Owen Garwood","BUCKNELL",17,2.67,"F",16,"WR",2026,"Patriot",47.4,1,14,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,"0.00%",39.6,0,0.071,0,0,"FCS",0,0,0.0714285714285714
"Zay Morris","UTAHTC",21,2.6,"F",89,"WR",2026,"Big Sky",48.4,1,18,2,5,1,4,4,0,0,1,0,0,2,1,0,0,0,0,0,0.22,5.6,0,0,0.5,0.5,"20.00%",0,0.222,0.278,0,0.2,"FCS",0.2,0.8,0.277777777777778
"Dave Pardo","CENT CT ST",28,1.9,"F",9,"WR",2026,"Northeast",54.1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Travion Solomon","MERCER",42,1.86,"F",1,"WR",2026,"Southern",54,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Mehki Wall","NC CENT",25,1.85,"F",1,"WR",2026,"MEAC",53.9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Taj Hughes","N IOWA",25,1.78,"F",25,"WR",2026,"Missouri Valley",46.2,1,18,0,4,1,4,4,0,0,1,0,0,3,1,0,1,1,0,0,0.22,5.5,0,0,0.333,0.333,"25.00%",0,0.111,0.222,0,0.25,"FCS",0.25,1,0.222222222222222
"Garrett Robertson","WM & MARY",25,1.77,"F",14,"WR",2026,"Patriot",53.7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Nasim Cosby","NC CENT",26,1.77,"F",6,"WR",2026,"MEAC",53.6,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Jeremiah Anemelechi-Ford","MERRIMACK",21,1.74,"F",17,"WR",2026,"IND (FCS)",53.6,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Prince Zombo Jr.","UTAHTC",27,1.72,"F",8,"WR",2026,"Big Sky",46.6,2,16,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,"0.00%",39.6,0,0.063,0,0,"FCS",0,0,0.0625
"Lorenzo Jenkins","YNGTOWN ST",28,1.56,"F",11,"WR",2026,"Missouri Valley",52.8,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"LaSalle Rose Jr.","NEWHVN",46,1.55,"F",12,"WR",2026,"Northeast",46.6,1,35,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,"0.00%",39.6,0,0.029,0,0,"FCS",0,0,0.0285714285714286
"Andrez Lewis","TXAMEA",34,1.49,"F",8,"WR",2026,"Southland",52.5,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Deverious Abercrombie","PRESBYTERN",47,1.48,"F",9,"WR",2026,"Pioneer",46.4,1,30,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,"0.00%",39.6,0,0.033,0,0,"FCS",0,0,0.0333333333333333
"Jabez Woods","MONTANA ST",18,1.46,"F",10,"WR",2026,"Big Sky",52.5,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Ethan Abberger","N ALABAMA",28,1.4,"F",84,"WR",2026,"United Athletic",52.2,1,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,0,"FCS",0,0,0
"Kaden Taylor","TXAMEA",23,0.68,"F",84,"WR",2026,"Southland",46.2,1,18,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,"0.00%",39.6,0.111,0.111,0,0,"FCS",0,0,0.111111111111111
"Landon Ransom-Goelz","MONTANA",46,0,"F",2,"WR",2026,"Big Sky",51.6,3,31,8,3,1,-14,-14,0,0,0,1,1,1,1,0,-17,-17,0,0,-0.45,4.7,0,0,1,0,"33.30%",42.4,0,0.097,0,0.333,"FCS",0.333333333333333,-4.66666666666667,0.0967741935483871
