"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Position","Season","Conference","Defensive.Grades","Run.Defense.Grade","Pass.Rush.Grade","Coverage.Grade","Batted.Passes","Assistant","Stops","Sacks","NFL.Sacks","Hits","Hurries","Total.Pressures.Generated","Beaten.Defender","Pass.Break.Up","Interception","Forced.Fumble","Fumble.Recovery","Tackle.for.Loss.or.No.Gain","Dropped.Int","Pursuit.Pressure","Unblocked.Pass.Rush","First.Contact","Negative.Plays","Pass.Rush.Plays","Pass.Rush.Win.Percentage","Pass.Rush.Pressure.Percentage","Pass.Rush.Productivity","Run.Defense.Plays","Average.Depth.of.Tackle","Negative.Rush.Defense.Percentage","Positive.Rush.Defense.Percentage","Number.of.Negative.Plays","Coverage.Snaps","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","Yards.per.Reception.Allowed","Touchdowns.Allowed","First.Downs.Allowed","Interceptions","Forced.Incompletions","Passer.Rating.Allowed","Receiving.Yards.Allowed.per.Snap","Plays.of.15..Yards.Allowed","Successful.Plays.Percentage","Sacks.per.Throwaway","Open.Targets","Drops...Off.Targets.Receptions.Forced","Total.Negative.Plays","Total.Positive.Plays","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Receiving.Yards.per.Coverage.Target","Average.Depth.of.Target.per.Coverage","Forced.Incompletion.Percentage","Jersey.Number","Total.Tackles","Missed.Tackle.Percentage","Assist.Tackles","Run.Stop","Run.Tackle.for.Losss.or.No.Gain","Missed.Tackle.Percentage.on.Run.Plays","Tackles.on.Run.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Pass.Stop","Pass.Tackle.for.Loss.or.No.Gain","Pass.Missed.Tackles.Percentage","Total.Tackle.Snaps","Total.Tackles..Sacks...Assists...Sacks...Missed.","Assist.on.Pass.Plays","Tackles.on.Pass.Plays","Missed.Tackles.on.Pass.Plays","Conference_Level","Row_ID","Lined.up.in.Press.Coverage","Negative.Rush.Grade.Percentage","Positive.Rush.Grade.Percentage","row_id"
"Anthony Ottinot","BRYANT",31,38.13,"D","LB",2026,"CAA",65.2,78,NA,45.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,22,8,"0","4.50%",0,9,2,"100%",19,9.5,0,1,0,0,106.3,2.11,0,"11.10%",0,2,0,1,0,"0.00%","100%","50.00%","0.00%",9.5,3.5,"0.00%",53,5,"0.00%",2,1,0,"0.00%",3,2,0,0,0,"0.00%",5,5,0,0,0,"FCS",252,NA,NA,NA,252
"Nolan Story","SAN DIEGO",16,38.1,"D","LB",2026,"Pioneer",59,66,59.6,53.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,"0","0.00%",0,9,2,"11.10%","22.20%",1,5,3,"100%",41,13.7,0,2,0,0,118.8,8.2,1,"20.00%",0,0,0,2,1,"20.00%","0.00%","66.70%","0.00%",13.7,3,"0.00%",5,4,"0.00%",2,1,0,"0.00%",1,1,0,0,0,"0.00%",4,4,1,1,0,"FCS",384,NA,NA,NA,384
"Kobe Davis","HAMPTON",32,38.02,"D","LB",2026,"CAA",61.4,60.3,56.7,62.3,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,2,3,"0","33.30%",16.7,10,8,"10.00%","0",1,19,2,"100%",8,4,0,1,0,0,83.3,0.42,0,"26.30%",0,0,0,1,1,"0.00%","0.00%","50.00%","0.00%",4,-2,"0.00%",13,4,"0.00%",1,0,0,"0.00%",1,1,0,1,1,"0.00%",4,4,0,2,0,"FCS",263,NA,NA,NA,263
"Elijah Rainer","WM & MARY",31,37.99,"D","LB",2026,"Patriot",60,69.9,59.7,53.8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,1,"0","0.00%",0,13,9,"7.70%","15.40%",1,17,4,"100%",33,8.3,0,1,0,0,101,1.94,0,"23.50%",0,0,0,2,0,"0.00%","0.00%","25.00%","0.00%",8.3,6.5,"0.00%",6,6,"14.30%",0,0,0,"33.30%",2,0,1,1,0,"0.00%",7,7,0,4,0,"FCS",72,NA,NA,NA,72
"Omari Kinsler","FL A&M",40,37.95,"D","LB",2026,"SWAC",56.3,55.1,66.4,56.2,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,4,3,"0","33.30%",16.7,19,0,"15.80%","5.30%",3,18,1,"50.00%",15,15,0,0,0,0,75,0.83,1,"44.40%",0,0,1,1,0,"5.60%","0.00%","0.00%","0.00%",7.5,6,"0.00%",0,3,"0.00%",1,0,0,"0.00%",0,0,0,2,0,"0.00%",3,3,1,2,0,"FCS",391,NA,NA,NA,391
"JJ Jean-Louis","PRVIEW A&M",15,37.86,"D","LB",2026,"SWAC",63,65.2,71.5,54.3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,"0","0.00%",0,7,4,"0","0",0,7,1,"100%",15,15,0,1,0,0,118.8,2.14,1,"28.60%",1,0,0,1,1,"14.30%","0.00%","100%","0.00%",15,10,"0.00%",35,3,"0.00%",0,1,0,"0.00%",1,0,0,1,0,"0.00%",3,3,0,1,0,"FCS",105,NA,NA,NA,105
"Jamie Speight","W GEORGIA",36,37.72,"D","LB",2026,"United Athletic",54.9,45,73.6,58.9,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,4,5,"40.00%","20.00%",10,18,8,"16.70%","5.60%",3,13,3,"75.00%",16,5.3,0,1,0,0,81.3,1.23,0,"38.50%",0,2,1,1,0,"0.00%","50.00%","25.00%","0.00%",4,2.5,"0.00%",8,4,"33.30%",2,0,0,"33.30%",1,1,1,0,0,"33.30%",6,6,1,1,1,"FCS",199,NA,NA,NA,199
"Acear Cornish","WAGNER",42,37.41,"D","LB",2026,"Northeast",60.4,61.4,63.7,57,0,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8,4,6,"0","0.00%",0,16,2.25,"18.80%","18.80%",3,20,1,"100%",1,1,0,0,0,0,79.2,0.05,0,"55.00%",1,0,0,1,1,"0.00%","0.00%","0.00%","0.00%",1,1,"0.00%",3,8,"11.10%",3,3,0,"12.50%",4,3,1,1,0,"0.00%",9,9,0,0,0,"FCS",185,NA,NA,NA,185
"Jackson Barry","LIUSHAR",38,37.3,"D","LB",2026,"Northeast",64.5,68.4,64,54.8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,"0","0.00%",0,26,2.67,"11.50%","15.40%",3,9,1,"50.00%",8,8,0,1,0,0,60.4,0.89,0,"0.00%",0,2,1,1,1,"0.00%","100%","50.00%","0.00%",4,-0.5,"0.00%",33,5,"0.00%",1,1,0,"0.00%",3,1,0,0,0,"0.00%",5,5,0,1,0,"FCS",65,NA,NA,NA,65
"Kaleb Brown","TENN TECH",38,37.12,"D","LB",2026,"Southern",67.6,67.9,59,65,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,"0","0.00%",0,21,4,"4.80%","4.80%",1,16,0,"0.00%",0,0,0,0,0,0,0,0,0,"62.50%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",3,4,"0.00%",2,1,0,"0.00%",1,2,0,0,0,"0.00%",4,4,0,1,0,"FCS",27,NA,NA,NA,27
"Jackson Marshall","E KENTUCKY",20,36.73,"D","LB",2026,"United Athletic",66.5,62.7,NA,65.6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,8,4,"12.50%","0",1,12,1,"100%",14,14,0,1,0,0,118.8,1.17,0,"0.00%",0,0,0,0,0,"0.00%","0.00%","100%","0.00%",14,-5,"0.00%",37,3,"0.00%",2,1,0,"0.00%",1,1,0,0,0,"0.00%",3,3,1,0,0,"FCS",24,NA,NA,NA,24
"Emauri Sibley","MCNEESE",22,36.7,"D","LB",2026,"Southland",62.6,76.9,55.7,51.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,"0","0.00%",0,8,3.5,"0","25.00%",0,9,1,"100%",13,13,0,1,0,0,118.8,1.44,0,"22.20%",0,0,0,1,0,"0.00%","0.00%","100%","0.00%",13,11,"0.00%",6,2,"0.00%",0,1,1,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",116,NA,NA,NA,116
"Anthony Ferrelli","STNY BROOK",64,36.66,"D","LB",2026,"CAA",57.7,53.7,NA,61.9,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,NA,NA,NA,NA,32,3.4,"15.60%","12.50%",5,32,1,"100%",11,11,0,0,0,0,112.5,0.34,0,"43.80%",0,0,0,1,0,"0.00%","0.00%","0.00%","0.00%",11,3,"0.00%",42,10,"23.10%",3,4,0,"22.20%",5,2,2,0,0,"33.30%",13,13,1,1,1,"FCS",54,NA,NA,NA,54
"Jefferson Bretanys Desca","AUSTINPEAY",25,36.66,"D","LB",2026,"United Athletic",66.7,69.1,69.8,57.3,0,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0,2,4,3,4,"0","25.00%",12.5,8,-2,"25.00%","37.50%",2,13,1,"100%",10,10,0,1,0,0,108.3,0.77,0,"30.80%",0,1,0,1,1,"0.00%","100%","100%","0.00%",10,-4,"0.00%",14,3,"40.00%",1,1,1,"33.30%",1,1,1,0,0,"50.00%",5,5,0,1,1,"FCS",241,NA,NA,NA,241
"Elijah Binakonsky","MERCYHURST",23,36.6,"D","LB",2026,"Northeast",72.8,73.4,NA,63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,NA,NA,NA,NA,16,3.75,"6.30%","12.50%",1,7,0,"0.00%",0,0,0,0,0,0,0,0,0,"14.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",30,5,"16.70%",1,1,0,"16.70%",4,1,1,0,0,"0.00%",6,6,0,0,0,"FCS",195,NA,NA,NA,195
"Gage Hinkley","RHODE ISLD",17,36.53,"D","LB",2026,"CAA",72.5,73.8,56.3,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,"0","0.00%",0,12,4.33,"0","8.30%",0,3,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",55,4,"0.00%",0,1,0,"0.00%",3,0,0,0,0,"0.00%",4,4,0,1,0,"FCS",238,NA,NA,NA,238
"Tyler Morehead","PRVIEW A&M",18,36.39,"D","LB",2026,"SWAC",66.8,56.1,76.1,61.8,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,2,0,2,1,1,"0","0.00%",0,6,1,"16.70%","16.70%",1,11,0,"0.00%",0,0,0,0,0,0,0,0,0,"63.60%",0,0,0,0,2,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",19,1,"0.00%",0,1,0,"0.00%",1,0,0,0,0,"0.00%",1,1,0,0,0,"FCS",9,NA,NA,NA,9
"Eddie Jackson III","TOWSON",15,36.35,"D","LB",2026,"CAA",72.4,63.4,NA,68.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,13,0,"0","0",0,2,0,"0.00%",0,0,0,0,0,1,39.6,0,0,"100%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,24,"100%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCS",64,NA,NA,NA,64
"Gary Seidenberger","STF AUSTIN",15,36.35,"D","LB",2026,"Southland",63,65.9,68.7,53.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,"33.30%","0.00%",0,5,0,"0","20.00%",0,7,1,"100%",19,19,0,1,0,0,118.8,2.71,1,"14.30%",0,0,0,1,0,"14.30%","0.00%","100%","0.00%",19,14,"0.00%",5,1,"0.00%",1,0,0,"0.00%",0,0,0,0,0,"0.00%",1,1,1,0,0,"FCS",353,NA,NA,NA,353
"Bryce Grebe","MONTANA ST",18,36.28,"D","LB",2026,"Big Sky",63.9,80.3,NA,43.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,NA,NA,NA,NA,12,2.5,"0","16.70%",0,6,1,"100%",27,27,0,1,0,0,118.8,4.5,1,"16.70%",0,0,0,1,0,"16.70%","0.00%","100%","0.00%",27,23,"0.00%",10,3,"0.00%",1,2,0,"0.00%",2,1,0,0,0,"0.00%",3,3,0,0,0,"FCS",122,NA,NA,NA,122
"Ryder Bordner","IDAHO",52,36.27,"D","LB",2026,"Big Sky",46.2,46.7,65,49.6,0,3,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,10,3,"33.30%","0.00%",0,35,1.2,"22.90%","11.40%",8,14,0,"0.00%",0,0,0,0,0,0,0,0,0,"7.10%",0,0,0,2,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",42,8,"42.90%",3,4,2,"36.40%",5,2,4,0,0,"66.70%",14,14,1,0,2,"FCS",109,NA,NA,NA,109
"Jeff Leavell","MERCYHURST",45,36.17,"D","LB",2026,"Northeast",59.1,60.8,53.7,59.7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,4,"0","0.00%",0,26,6,"15.40%","23.10%",4,15,2,"40.00%",22,11,0,1,0,1,53.8,1.47,0,"13.30%",0,3,2,2,1,"0.00%","60.00%","20.00%","0.00%",4.4,6.2,"20.00%",14,6,"33.30%",1,1,0,"37.50%",4,1,3,0,0,"0.00%",9,9,0,1,0,"FCS",196,NA,NA,NA,196
"Matthew Wilson","TENN STATE",29,36.09,"D","LB",2026,"Big South - OVC Football Association",53,49.9,57.9,58.7,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,3,3,"0","66.70%",33.3,11,5,"18.20%","0",2,15,2,"100%",21,10.5,1,1,0,0,150,1.4,0,"6.70%",0,2,0,1,0,"0.00%","100%","50.00%","0.00%",10.5,1.5,"0.00%",11,4,"0.00%",2,0,0,"0.00%",1,1,0,0,0,"0.00%",4,4,1,1,0,"FCS",171,NA,NA,NA,171
"Denzel Johnson","FL A&M",42,36.08,"D","LB",2026,"SWAC",68,44.2,59.5,90.3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9,1,"0","0.00%",0,31,4.5,"22.60%","3.20%",7,10,1,"100%",6,6,0,0,0,0,91.7,0.6,0,"60.00%",0,0,0,2,1,"0.00%","0.00%","0.00%","0.00%",6,1,"0.00%",12,3,"25.00%",0,1,0,"0.00%",2,0,0,0,0,"50.00%",4,4,0,1,1,"FCS",192,NA,NA,NA,192
"Mohammed Kelleh","ARKAPB",32,36.02,"D","LB",2026,"SWAC",65.3,65.3,55.7,64.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,"0","0.00%",0,17,6,"11.80%","5.90%",2,12,0,"0.00%",0,0,0,0,0,0,0,0,0,"16.70%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",51,5,"0.00%",2,1,0,"0.00%",3,2,0,0,0,"0.00%",5,5,0,0,0,"FCS",75,NA,NA,NA,75
"Ben Brandenburg","BUTLER",21,35.75,"D","LB",2026,"Pioneer",71.5,63.1,NA,71.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,11,0,"0","0",0,10,1,"33.30%",2,2,0,0,0,0,42.4,0.2,0,"40.00%",0,0,2,0,1,"0.00%","0.00%","0.00%","0.00%",0.7,4.3,"0.00%",35,1,"0.00%",0,0,0,"0.00%",0,0,0,1,0,"0.00%",1,1,0,1,0,"FCS",217,NA,NA,NA,217
"Adjatay Abegesah","STHLSK",34,35.74,"D","LB",2026,"Northeast",68.1,56.1,80.1,63.4,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,2,6,"50.00%","33.30%",16.7,13,0,"15.40%","15.40%",2,15,0,"0.00%",0,0,0,0,0,0,0,0,0,"40.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",5,1,"0.00%",1,0,0,"0.00%",0,1,0,0,0,"0.00%",1,1,0,0,0,"FCS",242,NA,NA,NA,242
"Kennon Loftin","NICHOLLS",35,35.74,"D","LB",2026,"Southland",51.3,64,55.9,46.6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,3,"0","0.00%",0,14,6.4,"14.30%","14.30%",2,18,2,"100%",14,7,1,2,0,0,135.4,0.78,0,"0.00%",0,1,0,3,0,"0.00%","50.00%","100%","0.00%",7,6.5,"0.00%",1,8,"0.00%",0,2,1,"0.00%",5,0,0,0,0,"0.00%",8,8,0,3,0,"FCS",250,NA,NA,NA,250
"Jamal Jordan","GRAMBLING",32,35.65,"D","LB",2026,"SWAC",64.2,64,57.1,63.1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,2,"0","0.00%",0,14,-1,"7.10%","7.10%",1,16,1,"50.00%",14,14,0,0,0,0,72.9,0.88,0,"31.30%",0,0,1,0,0,"0.00%","0.00%","0.00%","0.00%",7,-2.5,"0.00%",6,2,"33.30%",1,1,1,"33.30%",1,1,1,0,0,"0.00%",3,3,0,0,0,"FCS",205,NA,NA,NA,205
"Nehemiah Scott","SE MO ST",16,35.59,"D","LB",2026,"Big South - OVC Football Association",65.7,72.9,NA,58.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,9,0,"0","22.20%",0,7,2,"100%",25,12.5,0,1,0,0,118.8,3.57,1,"14.30%",0,2,0,1,0,"14.30%","100%","50.00%","0.00%",12.5,6.5,"0.00%",6,3,"0.00%",1,0,0,"0.00%",0,1,0,1,0,"0.00%",3,3,0,2,0,"FCS",344,NA,NA,NA,344
"Stephen Ntambwe","LIUSHAR",41,35.48,"D","LB",2026,"Northeast",56.4,57,NA,56.3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,NA,NA,NA,NA,26,4.4,"7.70%","0",2,15,2,"66.70%",31,15.5,0,2,0,1,100.7,2.07,1,"13.30%",0,2,1,2,1,"6.70%","66.70%","66.70%","0.00%",10.3,11.3,"33.30%",42,7,"12.50%",1,1,0,"14.30%",5,1,1,0,0,"0.00%",8,8,0,1,0,"FCS",383,NA,NA,NA,383
"Nolan O'Hara","LNDNWD",16,35.43,"D","LB",2026,"Big South - OVC Football Association",57.5,70.5,NA,51.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,4,1,"0","25.00%",0,12,2,"100%",29,14.5,1,1,0,0,158.3,2.42,1,"25.00%",0,0,0,1,0,"8.30%","0.00%","50.00%","0.00%",14.5,15.5,"0.00%",24,2,"0.00%",1,1,0,"0.00%",1,0,0,0,0,"0.00%",2,2,1,0,0,"FCS",44,NA,NA,NA,44
"Cameron Demma","HOWARD",16,35.22,"D","LB",2026,"MEAC",70.8,62.8,59.6,71,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"0","0.00%",0,7,4,"14.30%","0",1,8,0,"0.00%",0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",37,3,"0.00%",2,0,0,"0.00%",1,2,0,0,0,"0.00%",3,3,0,0,0,"FCS",304,NA,NA,NA,304
"Jadin Jones","SCAR STATE",35,35.17,"D","LB",2026,"MEAC",64.9,66.3,46.4,70.8,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,8,"0","0.00%",0,14,6,"7.10%","7.10%",1,13,1,"100%",7,7,0,0,0,0,95.8,0.54,0,"53.80%",0,0,0,1,1,"0.00%","0.00%","0.00%","0.00%",7,4,"0.00%",6,3,"25.00%",1,0,0,"0.00%",1,1,0,1,0,"50.00%",4,4,0,1,1,"FCS",392,NA,NA,NA,392
"Chris Johnson","MOREHEAD",25,35.14,"D","LB",2026,"Pioneer",70.6,65.3,NA,68,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,5,0,"0","0",0,20,0,"0.00%",0,0,0,0,0,2,39.6,0,0,"45.00%",0,0,0,2,2,"0.00%","0.00%","0.00%","0.00%",0,3,"100%",1,2,"50.00%",2,0,0,"0.00%",0,1,0,0,0,"66.70%",4,4,1,0,2,"FCS",245,NA,NA,NA,245
"Noah Carpenter","MAINE",53,35.08,"D","LB",2026,"CAA",62.2,52.8,59.3,69.6,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,1,"0","0.00%",0,26,3.4,"15.40%","3.90%",4,26,3,"100%",3,1,0,0,0,0,79.2,0.12,0,"23.10%",0,2,0,2,3,"0.00%","66.70%","0.00%","0.00%",1,0,"0.00%",7,10,"28.60%",2,1,0,"30.00%",5,2,3,3,1,"25.00%",14,14,0,3,1,"FCS",172,NA,NA,NA,172
"Diego Sanchez","NWSTATE",31,35.08,"D","LB",2026,"Southland",72.1,64.8,60,66.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,19,0,"0","0",0,12,2,"100%",39,19.5,0,1,0,0,118.8,3.25,1,"33.30%",0,1,0,0,1,"8.30%","50.00%","50.00%","0.00%",19.5,14,"0.00%",15,1,"0.00%",0,0,0,"0.00%",0,0,0,0,0,"0.00%",1,1,0,1,0,"FCS",355,NA,NA,NA,355
"Nolan Forsha","N ALABAMA",56,35.06,"D","LB",2026,"United Athletic",54.9,69.5,72.1,41.9,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,4,4,"0","25.00%",12.5,28,0,"0","0",0,24,3,"75.00%",45,15,0,2,0,0,111.5,1.88,2,"8.30%",0,2,1,4,1,"8.30%","50.00%","50.00%","0.00%",11.3,3.8,"0.00%",32,6,"14.30%",1,0,0,"0.00%",0,1,0,1,0,"16.70%",7,7,0,5,1,"FCS",207,NA,NA,NA,207
"Terien George","NC A&T",31,34.92,"D","LB",2026,"CAA",51.4,71.1,58,37.7,0,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,4,"0","25.00%",12.5,17,-1,"0","0",0,10,0,"0.00%",0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",0,4,"0.00%",3,1,1,"0.00%",1,2,0,0,0,"0.00%",4,4,1,0,0,"FCS",149,NA,NA,NA,149
"Harrison McKinley","PRVIEW A&M",23,34.78,"D","LB",2026,"SWAC",70.1,69.5,NA,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,18,7.5,"0","5.60%",0,5,0,"0.00%",0,0,0,0,0,0,0,0,0,"40.00%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",18,2,"0.00%",0,0,0,"0.00%",2,0,0,0,0,"0.00%",2,2,0,0,0,"FCS",363,NA,NA,NA,363
"Isaiah Jones","NEW HAMP",34,34.57,"D","LB",2026,"CAA",34.6,40,59.9,51.3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,"0","0.00%",0,21,14.5,"28.60%","9.50%",6,12,1,"100%",27,27,1,1,0,0,158.3,2.25,1,"8.30%",0,0,0,1,0,"8.30%","0.00%","100%","0.00%",27,24,"0.00%",0,5,"28.60%",3,0,0,"40.00%",2,1,2,0,0,"0.00%",6,7,2,0,0,"FCS",230,NA,NA,NA,230
"Trenton Radloff","DRAKE",26,34.54,"D","LB",2026,"Pioneer",69,69,58.6,65.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"0","0.00%",0,15,0,"0","0",0,9,0,"0.00%",0,0,0,0,0,0,0,0,0,"11.10%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",46,1,"0.00%",1,0,0,"0.00%",0,0,0,0,0,"0.00%",1,1,1,0,0,"FCS",202,NA,NA,NA,202
"Rontravious Perry","NORFOLK",47,34.38,"D","LB",2026,"MEAC",57.8,64,57.4,51.9,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,4,"0","0.00%",0,28,2,"14.30%","14.30%",4,15,1,"50.00%",1,1,0,0,0,0,56.3,0.07,0,"53.30%",0,1,0,2,0,"0.00%","50.00%","0.00%","0.00%",0.5,3,"0.00%",15,7,"30.00%",4,3,1,"12.50%",3,4,1,0,0,"100%",10,10,0,0,2,"FCS",208,NA,NA,NA,208
"Ryan Earl","FURMAN",41,34.37,"D","LB",2026,"Southern",63.9,69,60,56.7,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,"0","0.00%",0,22,3.67,"9.10%","9.10%",2,18,1,"100%",5,5,0,1,0,0,87.5,0.28,0,"16.70%",0,1,0,1,0,"0.00%","100%","100%","0.00%",5,4,"0.00%",19,6,"14.30%",3,1,0,"0.00%",3,3,0,0,0,"100%",7,7,0,0,1,"FCS",86,NA,NA,NA,86
"Hudson Voggesser","N COLORADO",56,34.25,"D","LB",2026,"Big Sky",61.5,71.3,57.1,52.2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,2,"0","0.00%",0,31,4,"3.20%","6.50%",1,23,4,"80.00%",48,12,0,1,0,1,106.7,2.09,2,"26.10%",0,0,0,3,2,"8.70%","0.00%","20.00%","0.00%",9.6,8.8,"20.00%",45,4,"20.00%",1,1,0,"0.00%",1,1,0,1,0,"33.30%",5,5,0,2,1,"FCS",113,NA,NA,NA,113
"Elijah Thomas","LNDNWD",17,34.18,"D","LB",2026,"Big South - OVC Football Association",71.3,51.6,NA,78,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,NA,NA,NA,NA,6,7,"16.70%","0",1,11,1,"100%",2,2,0,0,0,0,79.2,0.18,0,"27.30%",0,0,0,0,2,"0.00%","0.00%","0.00%","0.00%",2,1,"0.00%",7,4,"20.00%",1,0,0,"33.30%",1,1,1,2,0,"0.00%",5,5,0,2,0,"FCS",5,NA,NA,NA,5
"Jordan Daniel","ALCORN ST",33,34.17,"D","LB",2026,"SWAC",67.2,68.5,54.6,65,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,8,"0","12.50%",6.3,19,3.5,"0","5.30%",0,6,0,"0.00%",0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,0,"0.00%","0.00%","0.00%","0.00%",0,0,"0.00%",13,3,"0.00%",0,1,0,"0.00%",2,0,0,0,0,"0.00%",3,3,0,1,0,"FCS",377,NA,NA,NA,377
"Joseph Evans","BETH COOK",33,34.14,"D","LB",2026,"SWAC",37.4,64.3,54.7,29.3,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,5,6,"0","16.70%",8.3,15,12.5,"13.30%","20.00%",2,12,4,"100%",63,15.8,0,3,0,0,118.8,5.25,3,"16.70%",0,4,0,3,0,"25.00%","100%","75.00%","0.00%",15.8,1.3,"0.00%",2,5,"16.70%",2,1,0,"25.00%",2,1,1,1,0,"0.00%",6,6,1,1,0,"FCS",390,NA,NA,NA,390
