"Name","Team","Defensive.Snaps","Composite_Score","Player_Grade","Defensive.Grades","Coverage.Grade","Run.Defense.Grade","Pass.Rush.Grade","Total.Tackles","Assistant","Stops","Lined.up.in.Press.Coverage","Passer.Rating.Allowed","Pass.Break.Up","Average.Depth.of.Target.per.Coverage","Receiving.Yards.Allowed.per.Snap","Yards.per.Reception.Allowed","Average.Depth.of.Tackle","Interceptions","Pass.Stop","Missed.Tackles.on.Pass.Plays","Assist.Tackles.on.Run.Plays","Missed.Tackles.on.Run.Plays","Assist.on.Pass.Plays","Touchdowns.Allowed","Run.Tackle.for.Losss.or.No.Gain","Open.Targets","Pass.Tackle.for.Loss.or.No.Gain","Dropped.Int","Hurries","Hits","Fumble.Recovery","Forced.Fumble","Sacks","Pursuit.Pressure","Missed.Tackle.Percentage","Run.Stop","Tackle.for.Loss.or.No.Gain","Total.Pressures.Generated","Assist.Tackles","Negative.Plays","Total.Negative.Plays","Total.Positive.Plays","Receptions.Allowed","Completion.Percentage.Allowed","Pass.Yards.Allowed","First.Downs.Allowed","Forced.Incompletions","X15..Yards.Allowed.Percentage","Percentage.of.Open.Targets","Percentage.of.First.Down.or.Touchdown.Allowed","Interceptions.per.Target.Coverage.Percentage","Forced.Incompletion.Percentage","Missed.Tackle.Percentage.on.Run.Plays","Pass.Missed.Tackles.Percentage","First.Contact","Batted.Passes","Interception","Drops...Off.Targets.Receptions.Forced","Pass.Rush.Productivity","Unblocked.Pass.Rush","Beaten.Defender","Plays.of.15..Yards.Allowed"
"Lorenzell Dubose","MCNEESE",26,41.68,"C",55.5,54.9,60.2,NA,NA,0,0,NA,104.2,0,8,1.06,9,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,NA,2,2,0,2,"100%",18,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%",NA,NA,1,0,0,0,NA,0,0,0
"Brysen Conner","HAMPTON",19,41.58,"C",58.6,55.4,65.1,NA,2,0,1,NA,158.3,0,21,3.2,16,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,0,1,"100%",16,1,0,"20.00%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",1,0,0,0,NA,0,0,1
"Coleman Calmus","RICHMOND",24,41.46,"C",48.3,38.8,69.6,NA,4,1,0,NA,95.8,0,7,0.5,7,18.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"20.00%",0,0,0,1,2,2,0,1,"100%",7,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","50.00%",3,0,0,0,NA,0,0,0
"Duke Bradley","BRYANT",26,41.05,"C",41.7,60.6,36.2,58.2,1,0,1,NA,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",1,0,0,0,3,0,0,0,"0.00%",0,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","50.00%","0.00%",2,0,0,0,0,0,0,0
"DeMarkus Boykin","MURRAY ST",20,40.94,"C",61.8,61.3,60.7,60,1,0,0,NA,116.7,0,6,1,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,2,2,1,3,"75.00%",12,1,1,"0.00%","50.00%","25.00%","0.00%","25.00%","0.00%","50.00%",0,0,0,0,0,0,0,0
"Isaac Edwards","LNDNWD",30,40.59,"C",54.7,53.6,61.8,NA,1,0,0,NA,77.1,0,5.3,0.88,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,2,2,0,2,"66.70%",14,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","50.00%",2,0,0,1,NA,0,0,0
"Tyrell Johnson","MS VLY ST",27,40.58,"C",61.3,54.9,70.1,59.3,1,0,1,NA,135.4,0,37,12.6,63,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"0.00%",1,0,1,0,1,1,1,1,"50.00%",63,1,1,"20.00%","0.00%","50.00%","0.00%","50.00%","0.00%","0.00%",0,0,0,1,50,1,0,1
"Caden Rice","HAMPTON",34,40.38,"C",53.7,51.9,65.2,57.3,3,0,3,NA,137.9,0,13,1.58,9.5,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"25.00%",1,0,0,0,5,5,2,4,"80.00%",38,2,0,"0.00%","0.00%","40.00%","0.00%","0.00%","0.00%","33.30%",2,0,0,0,0,0,0,0
"Mikey Allen","VILLANOVA",54,40.03,"C",61.4,60.3,63.5,NA,1,0,0,NA,158.3,0,17,0.8,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,2,0,2,"100%",28,2,0,"2.90%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",1,0,0,0,NA,0,0,1
"Corday Bethel","MERRIMACK",27,39.86,"D",55.2,61,45.3,56.4,2,1,1,NA,93.8,0,7.3,1.65,9.3,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,"33.30%",0,0,0,1,3,2,1,3,"75.00%",28,1,0,"5.90%","75.00%","25.00%","0.00%","0.00%","0.00%","33.30%",2,0,0,0,0,0,1,1
"Shawn Cummings","W GEORGIA",17,39.78,"D",57.2,61.2,53.1,NA,2,1,1,NA,119.4,0,5,2.29,8,4,0,0,0,1,2,0,1,0,2,0,0,0,0,0,1,0,0,"50.00%",1,0,0,1,3,1,1,2,"66.70%",16,1,0,"0.00%","66.70%","33.30%","0.00%","0.00%","50.00%","0.00%",2,0,0,1,NA,0,0,0
"Chase Jarrett","COLGATE",40,39.75,"D",53.3,50.6,65.5,54.7,2,0,1,NA,116.7,0,22.5,2.89,18.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",1,0,0,0,3,3,1,3,"75.00%",55,3,0,"10.50%","0.00%","75.00%","0.00%","0.00%","0.00%","0.00%",2,0,0,1,0,0,0,2
"Dorian Gibson","W GEORGIA",32,39.73,"D",60.4,64.2,45,NA,4,1,1,NA,106.9,0,3.3,2.76,9.7,0,0,1,1,0,1,1,0,0,5,1,0,0,0,0,0,0,0,"33.30%",0,1,0,1,3,2,1,6,"100%",58,2,0,"9.50%","83.30%","33.30%","0.00%","0.00%","100%","20.00%",5,0,0,0,NA,0,0,2
"Tajon Evans","WEBER ST",29,39.7,"D",58.1,52.6,69,NA,2,0,0,NA,158.3,0,19,1.78,16,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,0,1,"100%",16,1,0,"11.10%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",0,0,0,0,NA,0,0,1
"Tareq Council","CHISTA",63,39.54,"D",54.3,55.7,50.4,NA,5,0,1,NA,93.8,0,34.3,1.71,24,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"28.60%",0,0,0,0,5,4,1,2,"50.00%",48,2,1,"3.60%","0.00%","50.00%","0.00%","25.00%","100%","16.70%",6,0,0,1,NA,0,0,1
"RJ Stewart","S DAKOTA",55,39.38,"D",59.3,58,64.1,NA,1,0,1,NA,158.3,0,30,1.64,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,0,1,"100%",54,1,0,"3.00%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",2,0,0,0,NA,0,0,1
"Jeremiah Harris","MAINE",19,39.37,"D",59.2,65.8,45.7,NA,0,0,0,NA,56.3,0,-1,0.56,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,0,0,1,"50.00%",5,0,0,"0.00%","100%","0.00%","0.00%","0.00%","100%","0.00%",2,0,0,1,NA,0,0,0
"Takai Whitmore","BUCKNELL",36,39.3,"D",53.7,50.6,65.7,NA,2,0,0,NA,109.7,0,14,2.56,20.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,3,3,0,2,"66.70%",41,2,0,"12.50%","0.00%","66.70%","0.00%","0.00%","0.00%","0.00%",2,0,0,1,NA,0,0,2
"Christopher Sharp","E ILLINOIS",22,39.29,"D",58,61.7,49.1,NA,5,0,1,NA,111.5,0,8.3,4.09,15,6,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,"16.70%",0,0,0,0,3,2,1,3,"75.00%",45,2,0,"9.10%","100%","50.00%","0.00%","0.00%","50.00%","0.00%",3,0,0,1,NA,0,0,1
"Javier Waldron","NORFOLK",37,39.21,"D",47.3,43.1,65.7,NA,2,1,0,NA,88.9,0,15,0.88,14,11,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"33.30%",0,0,0,1,2,2,0,1,"33.30%",14,1,0,"0.00%","33.30%","33.30%","0.00%","0.00%","0.00%","50.00%",1,0,0,2,NA,0,0,0
"Juice Ricks","MERRIMACK",32,39.2,"D",49,47.7,62,NA,2,0,0,NA,95.8,0,23.3,2.55,25.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,3,3,1,2,"50.00%",51,1,0,"5.00%","50.00%","25.00%","0.00%","0.00%","0.00%","0.00%",2,0,0,1,NA,0,0,1
"Farand Washington","TENN MARTN",58,38.7,"D",49.3,47.1,67.3,NA,6,3,0,NA,142.7,0,10,1.89,10,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,"14.30%",0,0,0,3,6,6,0,7,"87.50%",70,3,0,"8.10%","0.00%","37.50%","0.00%","0.00%","0.00%","16.70%",5,0,0,1,NA,0,0,3
"Deandre Creary","AUSTINPEAY",24,38.16,"D",57.4,54.5,64.8,NA,3,0,1,NA,104.2,0,5.3,2.25,9,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"40.00%",1,0,0,0,3,2,0,3,"100%",27,2,0,"0.00%","66.70%","66.70%","0.00%","0.00%","0.00%","66.70%",6,0,0,0,NA,0,0,0
"Gavin Harris","CAMPBELL",17,38.09,"D",61.8,61.3,62.6,57.1,2,0,0,NA,118.8,0,7.5,2.92,19,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,1,1,0,2,"100%",38,2,0,"15.40%","0.00%","100%","0.00%","0.00%","0.00%","50.00%",2,0,0,0,0,0,0,2
"Erv Wiggins Jr.","MAINE",40,37.75,"D",61.2,59.6,65.8,NA,2,0,0,NA,154.2,0,5.5,1,11.5,14,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,2,2,0,2,"100%",23,2,0,"0.00%","50.00%","100%","0.00%","0.00%","0.00%","50.00%",2,0,0,0,NA,0,0,0
"Jeremiah Jimoh","UTAHTC",47,37.69,"D",55.7,56.9,53.7,NA,5,1,0,NA,111.1,0,7.7,1.52,10.7,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"28.60%",0,0,0,1,4,3,0,3,"100%",32,1,0,"4.80%","0.00%","33.30%","0.00%","0.00%","50.00%","20.00%",6,0,0,0,NA,0,0,1
"Antonio Turner Jr.","HAMPTON",37,37.63,"D",48.3,61.3,29,NA,2,0,0,NA,39.6,0,20,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,4,1,0,0,"0.00%",0,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","66.70%","0.00%",1,0,0,1,NA,0,0,0
"Jaleel Chambliss","W GEORGIA",27,37.59,"D",61.5,71.9,29.9,NA,2,0,1,NA,87.5,0,-1,0.31,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,2,0,1,1,"100%",5,0,0,"0.00%","100%","0.00%","0.00%","0.00%","100%","0.00%",1,0,0,0,NA,0,0,0
"Matthias Lighten","SACR HEART",53,37.44,"D",45.5,44,63.1,NA,4,1,1,NA,72.5,0,12.4,1.94,11,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"42.90%",0,1,0,1,8,8,1,6,"54.50%",66,4,0,"0.00%","0.00%","36.40%","0.00%","0.00%","0.00%","42.90%",5,0,0,4,NA,0,0,0
"Daizon Allen","NORFOLK",16,37.32,"D",56.7,54,63.1,NA,1,0,0,NA,118.8,0,16,4.25,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,1,1,0,1,"100%",17,1,0,"25.00%","100%","100%","0.00%","0.00%","0.00%","0.00%",1,0,0,0,NA,0,0,1
"Ife Current","S DAK ST",33,37.3,"D",47.5,46.8,55.8,NA,4,2,0,NA,88.5,0,13.3,2.53,21.5,11,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,"33.30%",0,0,0,2,4,3,0,2,"50.00%",43,1,0,"5.90%","50.00%","25.00%","0.00%","0.00%","25.00%","50.00%",2,0,0,2,NA,0,0,1
"Adrian Patterson","SE MO ST",43,37.18,"D",57.4,55.6,63.5,NA,1,0,0,NA,149.3,0,29.3,3.29,34.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,2,1,2,"66.70%",69,2,1,"9.50%","0.00%","66.70%","0.00%","33.30%","0.00%","0.00%",1,0,0,0,NA,0,0,2
"Anthony Turnbow","CITADEL",27,36.87,"D",56.9,56.2,61.3,NA,2,0,1,NA,137.5,0,12.7,1.71,14.5,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,3,3,1,2,"66.70%",29,2,0,"5.90%","66.70%","66.70%","0.00%","0.00%","0.00%","33.30%",2,0,0,1,NA,0,0,1
"Kamari Blankumsee","NC A&T",16,36.6,"D",50.2,49.6,61.3,60,1,1,0,NA,104.2,0,5,4.5,9,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,"0.00%",0,0,0,1,2,2,0,4,"100%",36,2,0,"12.50%","50.00%","50.00%","0.00%","0.00%","0.00%","0.00%",1,0,0,0,0,0,0,1
"CJ Davis","INDIANA ST",29,36.43,"D",51.3,42.9,75.4,58.2,5,1,2,NA,149,0,7,2.53,14.3,4,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,"16.70%",2,0,0,1,4,4,1,3,"75.00%",43,3,1,"11.80%","50.00%","75.00%","0.00%","25.00%","0.00%","50.00%",3,0,0,0,0,0,0,2
"DJ Cerisier","DUQUESNE",45,36.15,"D",57.9,52.4,62.4,NA,2,0,0,NA,118.8,0,17,3.6,18,12.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,2,1,0,1,"100%",18,1,0,"20.00%","0.00%","100%","0.00%","0.00%","33.30%","0.00%",2,0,0,0,NA,0,0,1
"Robert Powell","VA MILT IN",26,36.01,"D",45.7,42.1,65.2,NA,2,0,2,NA,69.8,0,12.8,1.67,12.5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"50.00%",1,0,0,0,5,4,1,2,"50.00%",25,1,0,"6.70%","0.00%","25.00%","0.00%","0.00%","50.00%","50.00%",1,0,0,1,NA,0,0,1
"Bones Marks","WEBER ST",52,35.53,"D",52.4,61.4,35.6,NA,1,0,1,NA,46.9,0,7.3,1.19,19,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",1,0,0,0,4,1,0,1,"25.00%",19,1,0,"6.30%","0.00%","25.00%","0.00%","0.00%","50.00%","0.00%",2,0,0,2,NA,0,0,1
"Michael Beresford","N ARIZONA",49,35.49,"D",54.9,59.5,37.8,60,3,1,0,NA,79.9,0,9.7,0.52,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,1,5,3,0,2,"66.70%",16,2,0,"0.00%","0.00%","66.70%","0.00%","0.00%","100%","0.00%",4,0,0,1,0,0,0,0
"Jonathan Nicholson","MS VLY ST",42,35.27,"D",54,47,70.2,56.5,4,0,2,NA,142.9,0,10.4,2.44,11,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"20.00%",2,1,0,0,3,3,0,4,"80.00%",44,3,0,"11.10%","0.00%","60.00%","0.00%","0.00%","0.00%","33.30%",1,0,0,1,0,0,0,2
"Shane Keyes-Wilson","MAINE",23,35.2,"D",57.6,54.1,63.7,60,5,0,3,NA,118.8,0,6.7,5.88,15.7,3,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,"37.50%",2,0,0,0,4,3,1,3,"100%",47,2,0,"12.50%","66.70%","66.70%","0.00%","0.00%","33.30%","40.00%",4,0,0,0,0,0,0,1
"Brian Lloyd","GEORGETOWN",51,35.09,"D",54.8,52.7,61.8,NA,1,1,0,NA,118.8,0,28.5,3.33,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"50.00%",0,0,0,1,3,2,0,2,"100%",70,2,0,"9.50%","0.00%","100%","0.00%","0.00%","100%","0.00%",2,0,0,0,NA,0,0,2
"Jaden Williams","BETH COOK",41,35.06,"D",50.3,55.1,41.3,NA,4,2,0,NA,81.3,0,10,0.78,18,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,"33.30%",0,0,0,2,5,3,0,1,"50.00%",18,1,0,"4.30%","50.00%","50.00%","0.00%","0.00%","33.30%","33.30%",3,0,0,0,NA,0,0,1
"Keontae Byas","BETH COOK",17,34.55,"D",43.1,61.5,32.1,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,2,0,0,0,"0.00%",0,0,0,"0.00%","0.00%","0.00%","0.00%","0.00%","100%","0.00%",1,0,0,0,NA,0,0,0
"Jeffrey Holden","SOUTHERN U",42,34.48,"D",49.9,45.1,64.7,NA,1,0,0,NA,158.3,0,20,0.6,15,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,3,3,0,1,"100%",15,1,0,"4.00%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",1,0,0,0,NA,0,0,1
"Braylon Vincent","LIUSHAR",22,34.46,"D",55.2,52.4,64.9,NA,3,0,0,NA,158.3,0,21.5,3.7,18.5,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,2,0,2,"100%",37,2,0,"20.00%","50.00%","100%","0.00%","0.00%","0.00%","0.00%",2,0,0,0,NA,0,0,2
"Zade Smith-Johnson","ALBANY",17,34.29,"D",43.6,47.1,48.1,NA,2,0,0,NA,62.5,0,15,0.9,9,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,3,2,0,1,"50.00%",9,0,0,"0.00%","50.00%","0.00%","0.00%","0.00%","50.00%","0.00%",1,0,0,1,NA,0,0,0
"Marcellous Ryan","PORTLAND",37,34.26,"D",40.5,40.5,51.8,NA,5,1,0,NA,81.3,0,15.5,2.48,10.4,29,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,"16.70%",0,0,0,1,6,5,0,5,"62.50%",52,2,0,"4.80%","50.00%","25.00%","0.00%","0.00%","33.30%","0.00%",2,0,0,1,NA,0,0,1
"Joshua Narh","MORGAN ST",28,33.42,"D",57,60.9,49,58.4,2,0,0,NA,103.3,0,-3.4,2.93,8.8,8,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,2,1,0,5,"100%",44,2,0,"6.70%","100%","40.00%","0.00%","0.00%","50.00%","0.00%",3,0,0,0,0,0,0,1
"Cairo Moore","LAFAYETTE",15,33.31,"D",50.3,58.2,52,NA,2,0,0,NA,118.8,0,4,2.5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,1,0,1,"100%",15,1,0,"16.70%","100%","100%","0.00%","0.00%","0.00%","0.00%",3,0,0,0,NA,0,0,1
"Debo Hall","PRESBYTERN",20,33.1,"D",45.6,54.4,40.4,58.3,4,1,1,NA,108.3,0,-1,1.25,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",1,0,0,1,3,1,0,1,"100%",10,1,0,"0.00%","0.00%","100%","0.00%","0.00%","0.00%","0.00%",2,0,0,0,0,0,0,0
"Noa Calaycay","IDAHO ST",15,32.97,"D",42.8,41.9,61.1,60,0,0,0,NA,90.3,1,19,1.88,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,3,3,1,1,"33.30%",15,1,1,"12.50%","0.00%","33.30%","0.00%","33.30%","0.00%","100%",1,0,0,1,0,0,0,1
"Jahvi Jarmon","AUSTINPEAY",15,32.95,"D",58.3,57.9,60,NA,0,0,0,NA,104.2,0,0,0.9,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,1,0,1,"100%",9,1,0,"0.00%","100%","100%","0.00%","0.00%","0.00%","100%",0,0,0,0,NA,0,0,0
"Lamarr Stephens","PORTLAND",37,32.75,"D",55.7,53.7,64,NA,1,0,0,NA,158.3,0,15.3,3,18,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,2,2,0,3,"100%",54,2,0,"11.10%","66.70%","66.70%","0.00%","0.00%","0.00%","0.00%",2,0,0,0,NA,0,0,2
"Vincent Bertone","WAGNER",45,32.65,"D",54.5,52.4,63,58.1,1,0,1,NA,118.8,0,10,2.04,25.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,3,3,0,2,"100%",51,2,0,"4.00%","0.00%","100%","0.00%","0.00%","0.00%","50.00%",1,0,0,0,0,0,0,1
"Nick McGill","PRESBYTERN",46,32.54,"D",43.9,39.3,62.4,NA,6,1,1,NA,134.4,0,15.5,1.38,9.7,10.67,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"14.30%",1,0,0,1,6,5,0,3,"75.00%",29,2,0,"0.00%","0.00%","50.00%","0.00%","0.00%","0.00%","33.30%",4,0,0,1,NA,0,0,0
"Keion Bryant","TXRG",26,32.2,"D",54.4,61.2,40.9,NA,3,0,0,NA,118.8,0,17,1.5,18,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,3,1,0,1,"100%",18,1,0,"8.30%","0.00%","100%","0.00%","0.00%","50.00%","0.00%",2,0,0,0,NA,0,0,1
"Cam Johnson","STNY BROOK",33,32.15,"D",49.7,46.8,63.5,NA,3,0,0,NA,116.7,0,18.5,5.23,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,3,3,0,3,"75.00%",68,3,0,"15.40%","0.00%","75.00%","0.00%","0.00%","0.00%","0.00%",3,0,0,1,NA,0,0,2
"Brayden Isaiah","MAINE",53,32.06,"D",51,50.4,56.6,55.4,5,1,1,NA,115,0,4.4,2.42,11.6,5.5,0,0,1,1,2,0,0,1,4,0,0,0,0,0,0,0,0,"37.50%",1,1,0,1,6,4,0,5,"100%",58,3,0,"4.20%","80.00%","60.00%","0.00%","0.00%","40.00%","33.30%",5,0,0,0,0,0,0,1
"Xavier Johnson","LAFAYETTE",51,32.05,"D",50.1,45.5,69.4,NA,6,0,1,NA,156.3,0,23,2.31,22.3,9.5,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,"25.00%",0,0,0,0,5,5,0,3,"75.00%",67,3,0,"6.90%","50.00%","75.00%","0.00%","0.00%","0.00%","33.30%",5,0,0,0,NA,0,0,2
"Jaelen Collins","N ARIZONA",25,31.74,"D",59.2,57.1,63.6,NA,0,0,0,NA,118.8,0,5,2.2,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,1,1,0,1,"100%",22,1,0,"10.00%","0.00%","100%","0.00%","0.00%","0.00%","100%",2,0,0,0,NA,0,0,1
"Lamont Payne","DELWARE ST",55,30.69,"D",55.3,56.6,53.3,NA,0,0,0,NA,66.7,0,5,0.48,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"100%",0,0,0,0,3,2,0,1,"50.00%",11,1,0,"0.00%","0.00%","50.00%","0.00%","0.00%","100%","100%",1,0,0,0,NA,0,0,0
"Azayvonne Stribling","ARKAPB",30,30.31,"D",56.8,61.3,46,NA,1,0,0,NA,118.8,0,9,0.93,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,2,1,0,1,"100%",13,1,0,"0.00%","100%","100%","0.00%","0.00%","100%","0.00%",1,0,0,0,NA,0,0,0
"Syncere Safeeullah","TENN STATE",26,30.07,"D",54.6,68,28.1,59.5,1,0,0,NA,87.5,0,1,0.31,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"50.00%",0,0,0,0,3,0,0,1,"100%",5,0,0,"0.00%","100%","0.00%","0.00%","0.00%","100%","0.00%",3,0,0,0,0,0,0,0
"Auntrell Ross","BETH COOK",20,30.01,"D",52.5,55.5,50.7,NA,3,0,0,NA,158.3,0,8.5,2.9,14.5,14,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,"0.00%",0,0,0,0,3,1,0,2,"100%",29,1,0,"10.00%","100%","50.00%","0.00%","0.00%","0.00%","0.00%",2,0,0,0,NA,0,0,1
"Alijah Prosser","TXRG",44,29.99,"D",58,59.7,52.5,NA,5,1,0,NA,158.3,0,5.7,2.63,26.3,5.5,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,"28.60%",0,0,0,1,4,2,0,3,"100%",79,1,0,"3.30%","0.00%","33.30%","0.00%","0.00%","40.00%","0.00%",3,0,0,0,NA,0,0,1
"Dylon Henderson","SAMFORD",58,29.68,"D",42.5,40.7,55.4,NA,5,0,1,NA,71.1,0,10,2.15,18.7,12,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"28.60%",1,1,0,0,8,6,0,3,"42.90%",56,3,0,"3.90%","0.00%","42.90%","0.00%","0.00%","33.30%","25.00%",4,0,0,3,NA,0,0,1
"Justin Johnson","FORDHAM",54,29.59,"D",51.5,53.2,64.1,NA,2,1,0,NA,158.3,0,14.5,1.89,12.8,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,"33.30%",0,0,0,1,5,5,0,4,"100%",51,4,0,"3.70%","50.00%","100%","0.00%","0.00%","0.00%","33.30%",2,0,0,0,NA,0,0,1
"RJ Pooler","PRESBYTERN",22,29.46,"D",54.8,50.6,67.6,NA,2,0,1,NA,158.3,0,25,3.56,32,12,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"50.00%",1,0,0,0,2,2,0,1,"100%",32,1,0,"11.10%","0.00%","100%","0.00%","0.00%","0.00%","100%",2,0,0,0,NA,0,0,1
"Crawford Cantave","MERRIMACK",15,29.35,"D",43.2,39.7,65.6,NA,2,0,0,NA,119.4,0,11.7,1.78,8,20,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,"33.30%",0,0,0,0,3,3,0,2,"66.70%",16,2,0,"0.00%","66.70%","66.70%","0.00%","0.00%","0.00%","50.00%",2,0,0,1,NA,0,0,0
"Quincy Briggs","GEORGETOWN",45,29.1,"D",33.1,29.4,57.6,60,4,0,1,NA,85.4,0,15,1.82,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0.00%",1,0,1,0,6,4,0,2,"66.70%",20,2,0,"0.00%","0.00%","66.70%","0.00%","0.00%","0.00%","0.00%",4,0,0,0,50,1,0,0
