"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Reggie Reed Jr.","HOWARD",58,29,2,36.02,"D+"
"Braden Woods","NWSTATE",42,21,2,35.96,"D+"
"Jamaal Cherry","TEXAS STHN",46,23,2,35.95,"D+"
"Jake East","IDAHO ST",79,39.5,2,35.93,"D+"
"Logyn Eckheart","N DAKOTA",77,38.5,2,35.89,"D+"
"Pete Melle","NEWHVN",59,29.5,2,35.68,"D+"
"Jaden Hudgins-Key","S ILLINOIS",89,29.6666666666667,3,35.65,"D+"
"King Smith","LNDNWD",56,28,2,35.54,"D+"
"Wyatt Boals","ILL STATE",81,27,3,35.46,"D+"
"Frederick Lujan III","IDAHO",48,24,2,35.19,"D+"
"Ivan Murray Jr.","VILLANOVA",116,38.6666666666667,3,35.17,"D+"
"Michael Joiner Jr.","ALABAMA ST",43,21.5,2,35.16,"D+"
"Rocky Shields","SO UTAH",56,28,2,35.15,"D+"
"Trenton Kintigh","WOFFORD",60,20,3,31.77,"D"
"Fred Dampeer","NICHOLLS",83,27.6666666666667,3,31.75,"D"
"Valentino Garcia","ILL STATE",40,20,2,31.74,"D"
"Nicholas Fernandez","CAL POLY",77,25.6666666666667,3,31.71,"D"
"Fasitootai Sagapolu","UTAHTC",146,48.6666666666667,3,31.7,"D"
"Brody Harriff","DRAKE",88,44,2,31.67,"D"
"Caleb Estrada","CHISTA",105,35,3,31.66,"D"
"Thomas Jolly","YNGTOWN ST",119,39.6666666666667,3,31.5,"D"
"Jadon Best","CAMPBELL",39,19.5,2,31.48,"D"
"Joey Lightfoot","NICHOLLS",75,25,3,31.48,"D"
"Zack Philpott","TOWSON",42,21,2,31.3,"D"
"Caldwell Bussey","FURMAN",67,33.5,2,31.25,"D"
"Ke'shawn Reed","NWSTATE",58,29,2,31.2,"D"
"Peter Lagemann","BUCKNELL",37,18.5,2,31.2,"D"
"Cade Davis","STETSON",78,39,2,31.14,"D"
"Cooper Buffington","MONTANA",76,38,2,31.12,"D"
"Aidan Horodnik","HOLY CROSS",99,33,3,31.08,"D"
"Christian Santiago","ALBANY",51,25.5,2,31.03,"D"
"Malik Moses","NORFOLK",58,29,2,30.95,"D"
"Chris Jackson II","HAMPTON",79,39.5,2,30.93,"D"
"Calogero LoGrasso","BUCKNELL",82,41,2,30.83,"D"
"Gabriel Valeros","CHISTA",103,34.3333333333333,3,30.83,"D"
"Bryce Lee","RICHMOND",64,32,2,30.72,"D"
"Elijah Kongolo","W ILLINOIS",46,23,2,30.64,"D"
"Ramon McAndrews","MERCYHURST",64,32,2,30.61,"D"
