"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"Chris Glover","PRESBYTERN",68,34,2,34.52,"D+"
"Ja'Wuan Nickson","E ILLINOIS",102,51,2,34.34,"D+"
"Damon Narcisse","GEORGETOWN",52,26,2,33.97,"D+"
"Cole Smith","HAMPTON",103,51.5,2,33.9,"D+"
"Cameren Dalrymple","NC A&T",43,21.5,2,33.69,"D+"
"Kyran McConnell","GRAMBLING",50,25,2,33.35,"D+"
"DJ Griffith","INDIANA ST",53,26.5,2,32.59,"D"
"Malaki Te'o","N ARIZONA",44,22,2,31.75,"D"
"Spencer Kishbaugh","MONMOUTH",77,38.5,2,31.37,"D"
"Jonah Henry","PORTLAND",52,26,2,30.84,"D"
"Ryan Geary","BRYANT",49,24.5,2,30.51,"D"
"Cody Pham","GEORGETOWN",99,49.5,2,30.27,"D"
"AJ Roberts","STNY BROOK",55,27.5,2,30.15,"D"
"Jacorey Jones","CENT ARK",39,19.5,2,29.95,"D"
"Darius Jones","MORGAN ST",82,41,2,29.66,"D"
"Clay Oven","MONTANA",61,30.5,2,29.23,"D"
"Leka Tu'akoi","UTAHTC",67,33.5,2,28.74,"D"
"Jordyn Stewart","E ILLINOIS",47,23.5,2,28.55,"D"
"DeJuan Harris","CHISTA",74,37,2,28.4,"D"
"Charlie Sasso","MONMOUTH",119,39.6666666666667,3,28.39,"D"
"Dillon Crowell","ALCORN ST",91,45.5,2,27.54,"D"
"Daniel Ufua","HAMPTON",37,18.5,2,27.42,"D"
"Conlee Crossno","MURRAY ST",40,20,2,26.02,"D-"
"Jalyn Turner","PRESBYTERN",71,35.5,2,25.91,"D-"
"Blake Surratt","MOREHEAD",41,20.5,2,24.85,"D-"
"Justice Cross","FL A&M",41,20.5,2,24.06,"D-"
"Connor Cervantes","VALPO",112,56,2,23.92,"D-"
"Bryson Torrie","N ARIZONA",63,31.5,2,16.11,"F"
"Jayden Davis","ALCORN ST",109,54.5,2,12.01,"F"
